projectname,packagename,classqualifiedname,classname,ori_package,tar_package,ori_CBO,ori_MPC_max,ori_MPC_ave,ori_MPC_sum,tar_CBO,tar_MPC_max,tar_MPC_ave,tar_MPC_sum
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingResult,TrainingResult,org.neuroph.contrib.autotrain,org.neuroph.util.plugins,4,4,0.857142857,6,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingResult,TrainingResult,org.neuroph.contrib.autotrain,org.neuroph.util.random,4,4,0.857142857,6,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.adapters.jml,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.adapters.weka,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.contrib,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.contrib.bpbench,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.contrib.graphml,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.contrib.learning,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.contrib.licenceplaterecognition,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.contrib.matrixmlp,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.contrib.model.errorestimation,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.contrib.model.modelselection,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.contrib.model.sampling,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.contrib.samples,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.contrib.samples.stockmarket,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.contrib.samples.timeseries,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.core,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.core.data,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.core.events,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.core.exceptions,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.core.input,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.core.learning,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.core.learning.error,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.core.learning.stop,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.core.transfer,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.eval,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.eval.classification,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.imgrec,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.imgrec.filter,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.imgrec.filter.impl,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.imgrec.image,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.imgrec.samples,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.nnet,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.nnet.comp,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.nnet.comp.layer,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.nnet.comp.neuron,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.nnet.learning,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.nnet.learning.kmeans,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.nnet.learning.knn,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.ocr,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.ocr.filter,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.ocr.properties,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.ocr.samples,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.ocr.util,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.ocr.util.histogram,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.adalineDigits,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.brestCancer,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.cifar10,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.convolution,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.convolution.mnist,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.convolution.util,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.crossval,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.diabetes,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.eval,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.evaluation,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.evaluation.optimization,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.forestCover,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.germanCreditData,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.ionosphere,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.mnist.learn,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.mnist.master,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.mnist.test,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.norm,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.segmentChallenge,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.samples.uci,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.util,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.util.benchmark,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.util.data.norm,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.util.data.sample,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.util.io,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.util.plugins,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.autotrain,org.neuroph.contrib.autotrain.TrainingStatistics,TrainingStatistics,org.neuroph.contrib.autotrain,org.neuroph.util.random,4,16,2.857142857,20,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.adapters.jml,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.adapters.weka,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.contrib,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.contrib.autotrain,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.contrib.graphml,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.contrib.learning,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.contrib.licenceplaterecognition,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.contrib.matrixmlp,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.contrib.model.errorestimation,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.contrib.model.modelselection,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.contrib.model.sampling,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.contrib.samples,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.contrib.samples.stockmarket,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.contrib.samples.timeseries,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.core,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.core.data,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.core.events,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.core.exceptions,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.core.input,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.core.learning,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.core.learning.error,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.core.learning.stop,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.core.transfer,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.eval,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.eval.classification,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.imgrec,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.imgrec.filter,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.imgrec.filter.impl,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.imgrec.image,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.imgrec.samples,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.nnet,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.nnet.comp,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.nnet.comp.layer,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.nnet.comp.neuron,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.nnet.learning,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.nnet.learning.kmeans,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.nnet.learning.knn,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.ocr,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.ocr.filter,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.ocr.properties,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.ocr.samples,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.ocr.util,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.ocr.util.histogram,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.samples,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.samples.adalineDigits,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.samples.brestCancer,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.samples.cifar10,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.samples.convolution,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.samples.convolution.mnist,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.samples.convolution.util,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.samples.crossval,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.samples.diabetes,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.samples.eval,2,1,0.076923077,1,0,0,0,0
neuroph,org.neuroph.contrib.bpbench,org.neuroph.contrib.bpbench.TrainingSettingsGenerator,TrainingSettingsGenerator,org.neuroph.contrib.bpbench,org.neuroph.samples.evaluation,2,1,0.076923077,1,0,0,0,0
